1919	5170	HBM 9010	1
1920	5170	HBM 9010 ECO	1
1921	5170	HBM 9010-15	1
1922	5170	HBM 9010-15 ECO	1
1923	5170	HBM 9210	1
1924	5170	HBMH 6510	1
1925	5170	HBMH 8010-15	1
1926	5170	HBMH 9010	1
1927	5170	HBMH 9010-15	1
1928	5170	HBMHLS 8010/12°	1
1929	5170	HBMHLS 9010/12°	1
1930	5170	HBMHLS 9010/15° (17°)	1
1931	5170	HBMHONT 6510	1
1932	5170	HBMHONTA 6510	1
1933	5170	HBMHOT 6510	1
1934	5170	HBMHOT 6510 D30	1
1935	5170	HBMHOTA 9010	1
1936	5170	HBMHOTR 8010 D36	1
1937	5170	HBMLL 8010	1
1938	5170	HBMLL 8010/15°	1
1939	5170	HBMLL 9010/12°	1
1940	5170	HBMLL 9010/20°	1
1941	5170	HBMLS 8010	1
1942	5170	HBMLS 9010	1
1943	5170	HBMLS 9010/12°	1
1944	5170	HBMO 6510	1
1945	5170	HBMO 6510 D30	1
1946	5170	HBMO 8010	1
1947	5170	HBMO 9010	1
1948	5170	HBMOM 6510	1
1949	5170	HBMOM 6510 C	1
1950	5170	HBMOM 6510 D30	1
1951	5170	HBMOM 8010	1
1952	5170	HBMOM 9010	1
1953	5170	HBMOMA 8010	1
1954	5170	HBMOMN 6510 D30	1
1955	5170	HBMOMN 6510 D36	1
1956	5170	HBMOMR 6510	1
1957	5170	HBMOMR 6510 D30	1
1958	5170	HBMOMR 9010	1
1959	5170	HBMONA 6510	1
1960	5170	HBMOR 6510	1
1961	5170	HBMOR 6510 D30	1
1962	5170	HBMOT 6510	1
1963	5170	HBOM 6510	1
1964	5170	HI 10000	1
1965	5170	HI 11000	1
1966	5170	HI 12000	1
1967	5170	HI 12000-16	1
1968	5170	HI 6500	1
1969	5170	HI 8000	1
1970	5170	HI 9000	1
1971	5170	HI 9000-15	1
1972	5170	HI 9100	1
1973	5170	HI 9200	1
1974	5170	HIH 6500	1
1975	5170	HIH 8000	1
1976	5170	HIH 9000	1
1977	5170	HIHLL 9000/12°	1
1978	5170	HIHLS 9000/12°	1
1979	5170	HIHONTA 6500	1
1980	5170	HIHOT 6500	1
1981	5170	HIHOT 6500 D30	1
1982	5170	HIHOT 6500 T30	1
1983	5170	HIHOTA 6500	1
1984	5170	HIHOTA 6500 D30	1
1985	5170	HIHOTA 8000	1
1986	5170	HILL 8000/12°	1
1987	5170	HILL 9000	1
1988	5170	HILL 9000/12°	1
1989	5170	HILS 8000/15°	1
1990	5170	HILS 9000	1
1991	5170	HILS 9000/12°	1
1992	5170	HIO 6500	1
1993	5170	HIO 6500 D30	1
1994	5170	HIO 8000	1
1995	5170	HIO 9000	1
1996	5170	HIOM 6500 D30	1
1997	5170	HIOM 8000	1
1998	5170	HIOM 9000	1
1999	5170	HIOMR 6500	1
2000	5170	HIOMR 8000	1
2001	5170	HIOMR 9000	1
2002	5170	HIOR 6500	1
2003	5170	HIOR 6500 D30	1
2004	5170	HIOR 8000	1
2005	5170	HIOR 9000	1
2006	5170	HIOTLL 8000 D30/12°	1
2007	5170	HISS 2/8000	1
2008	5170	HIVB 6500	1
2009	5170	HIVB 6500 K	1
2010	5170	HIVO 6500 A	1
2011	5170	HIVO 8000 A	1
2012	5170	HIZ 10000	1
2013	5170	HIZ 11000	1
2014	5170	HIZ 12000	1
2015	5170	HIZ 12000-16	1
2016	5170	HIZ 13000-1	1
2017	5170	HIZ 14000-1	1
2018	5170	HIZ 14000-1EG	1
2019	5170	HIZ 20"	1
2020	5170	HIZ 6500	1
2021	5170	HIZ 8000	1
2022	5170	HIZ 9000	1
2023	5170	HIZ 9000-15	1
2024	5170	HIZ 9200	1
2025	5170	HIZD 10000	1
2026	5170	HIZD 11000	1
2027	5170	HIZH 11000	1
2028	5170	HIZH 12000	1
2029	5170	HIZH 12000-16	1
2030	5170	HIZH 14000-1	1
2031	5170	HIZH 6500	1
2032	5170	HIZH 9000	1
2033	5170	HIZO 13000-1	1
2034	5170	HIZO 13000-1 D36	1
2035	5170	HIZO 6500	1
2036	5170	HIZOR 10000	1
2037	5170	HIZOU 10000-1 D36	1
2038	5170	HIZOU 13000-1 D36	1
2039	5170	HIZVB 10000 K	1
2040	5170	HIZVB 12000 K	1
2041	5170	HIZVB 14000-1	1
2042	5170	HIZVBQ 12000 K	1
2043	5170	HIZVBU 10000 K	1
2044	5170	HIZW 2/10000	1
2045	5170	HIZW 2/11000	1
2046	5170	HIZW 2/11000 K	1
2047	5170	HIZW 2/12000	1
2048	5170	HIZW 2/12000 B	1
2049	5170	HS 10010	1
2050	5170	HS 11010	1
2051	5170	HS 11010-16	1
2052	5170	HS 12010	1
2053	5170	HS 12010 7/8 IN	1
2054	5170	HS 12010-16	1
2055	5170	HS 13010-1	1
2056	5170	HS 14010-1	1
2057	5170	HS 16010 MAXX	1
2058	5170	HS 2/8010	1
2059	5170	HS 5508	1
2060	5170	HS 5508-1	1
2061	5170	HS 6508	1
2062	5170	HS 6508 ECO	1
2063	5170	HS 6508-15	1
2064	5170	HS 6510	1
2065	5170	HS 6510 7/8 IN	1
2066	5170	HS 8008	1
2067	5170	HS 8010	1
2068	5170	HS 8010 ECO	1
2069	5170	HS 8010 L	1
2070	5170	HS 8010-15	1
2072	5170	HS 9008	1
2073	5170	HS 9008-15	1
2074	5170	HS 9010	1
2075	5170	HS 9010 Y	1
2076	5170	HS 9010-10	1
2077	5170	HS 9010-15	1
2078	5170	HS 9010-15L	1
2079	5170	HS 9010-20	1
2080	5170	HSF 10010	1
2081	5170	HSF 10010 ECO	1
2082	5170	HSF 10010 ECO-MAXX	1
2083	5170	HSF 10010-15	1
2084	5170	HSF 10010-15 ECO	1
2085	5170	HSF 10010-15 ECO Plus	1
2086	5170	HSF 10010-15 ECO-MAXX	1
2087	5170	HSF 10110-15	1
2088	5170	HSF 10110-15 ECO	1
2089	5170	HSF 10110-15 ECO Plus	1
2090	5170	HSF 10110-15 ECO-MAXX	1
2091	5170	HSF 11010	1
2092	5170	HSF 11010 ECO	1
2093	5170	HSF 11010 ECO Plus	1
2094	5170	HSF 11010 ECO-MAXX	1
2095	5170	HSF 11010-15	1
2096	5170	HSF 11010-15 ECO	1
2097	5170	HSF 11010-15 ECO Plus	1
2098	5170	HSF 11010-15 ECO-MAXX	1
2099	5170	HSF 11010-16	1
2100	5170	HSF 12010	1
2101	5170	HSF 12010 ECO	1
2102	5170	HSF 12010 ECO PLUS	1
2103	5170	HSF 12010 ECO-MAXX	1
2104	5170	HSF 12010-16	1
2105	5170	HSF 12010-16 ECO	1
2106	5170	HSF 12010-16 ECO Plus	1
2107	5170	HSF 12010-16 ECO-MAXX	1
2108	5170	HSF 14010	1
2109	5170	HSF 14010-1	1
2110	5170	HSF 14010-1 ECO	1
2111	5170	HSF 14010-1 ECO-MAXX	1
2112	5170	HSF 14010-1 MAXX	1
2113	5170	HSF 6410 ECO	1
2114	5170	HSF 6508 ECO-MAXX	1
2115	5170	HSF 6510	1
2116	5170	HSF 6510 ECO	1
2117	5170	HSF 6510 ECO-MAXX	1
2118	5170	HSF 6710	1
2119	5170	HSF 8010	1
