8	AWD	0	AWD	0	0	0	0	0	0	0	0
3836	AWM	1	AWM	0	0	0	0	0	0	0	0
2247	AWS	0	AWS	0	0	0	0	0	0	0	0
2323	AXEL KET_5	1	CHAMPION / KETNER	0	0	0	0	0	0	0	0
2333	AXEL KET_8	1	DELPHIDIESEL /KETNER	0	0	0	0	0	0	0	0
2337	AXEL KET_9	1	TRW / KETNER	0	0	0	0	0	0	0	0
2338	AXEL KE_10	1	PHILIPS / KETNER 	0	0	0	0	0	0	0	0
3873	AXIOS	1	AXIOS	0	0	0	0	0	0	0	0
2570	AXLETECH	0	AXLETECH	0	0	0	0	0	0	0	0
2162	AYATS	0	AYATS	0	1	0	0	0	0	0	1
4213	AYD	1	AYD	0	0	0	0	0	0	0	0
4409	AYWIPARTS	1	AYWIPARTS	0	0	0	0	0	0	0	0
5057	A2AExhaust	1	A2A Exhausts	0	0	0	0	0	0	0	0
867	BACHM	1	BACHMANN	0	0	0	0	0	0	0	0
3580	BAEREN BAT	1	BAEREN	0	0	0	0	0	0	0	0
685	BAH	1	BAHCO	0	0	0	0	0	0	0	0
4626	BAHMAN	0	BAHMAN	1	0	0	0	0	0	0	0
3773	BAIC	0	BAIC	1	0	0	0	0	0	0	0
4418	BAIC BJEV	0	BAIC BJEV	1	0	0	0	0	0	0	0
4266	BAIC WW	0	BAIC WEIWANG	1	0	0	0	0	0	0	0
4037	BAIC YX	0	BAIC YX	0	0	0	0	0	0	0	0
4036	BAICHUANSU	0	BAIC HUANSU	1	0	0	0	0	0	0	0
3190	BAIYUN	0	BAIYUN	0	0	0	0	0	0	0	0
2876	BAJ ET FON	0	BAJ et FOND	0	0	0	0	0	0	0	0
4552	BAJAJ MC	0	BAJAJ MOTORCYCLES	0	0	0	1	0	0	0	0
2849	BAJAJTEMPO	0	BAJAJ TEMPO	1	0	0	0	0	0	0	0
4867	BALAIS DIG	1	BALAIS DIGIPART	0	0	0	0	0	0	0	0
4938	BALAIS E-G	1	BALAIS E-G	0	0	0	0	0	0	0	0
2124	BALDW	1	BALDWIN	0	0	0	0	0	0	0	0
4381	BALDWIN FI	1	BALDWIN FILTERS	0	0	0	0	0	0	0	0
920	BALKA	0	BALKANCAR	0	0	0	0	0	0	0	0
2599	BALO M	1	BALO-MOTORTEX	0	0	0	0	0	0	0	0
968	BAMFO	0	JCB (BAMFORD)	0	0	0	0	0	0	0	0
2522	BANDO	1	BANDO	0	0	0	0	0	0	0	0
3615	BANNER	1	BANNER	0	0	0	0	0	0	0	0
3377	BANNER POI	1	BANNER	0	0	0	0	0	0	0	0
60015	BANNERRO	1	BANNER RO	0	0	0	0	0	0	0	0
921	BANTA	0	BANTAM	0	0	0	0	0	0	0	0
3764	BAOJUN	0	BAOJUN (SGMW)	1	0	0	0	0	0	0	0
2906	BAOLONG	0	BAOLONG	1	0	0	0	0	0	0	0
4423	BAOTIAN MC	0	BAOTIAN MOTORCYCLES	0	0	0	1	0	0	0	1
3718	BAP FIXUS	1	BAP FIXUS	0	0	0	0	0	0	0	0
922	BARBE	0	BARBER-GREENE	0	0	0	0	0	0	0	0
923	BARFO	0	BARFORD OF BELTON	0	0	0	0	0	0	0	0
3918	BARGAM	0	BARGAM	0	0	0	0	0	0	0	0
3933	BARIGELLI	0	BARIGELLI	0	0	0	0	0	0	0	0
134	BARKA	0	BARKAS	1	0	0	0	0	0	0	1
711	BARLU	1	BARLUK	0	0	0	0	0	0	0	0
1662	BARMA	1	BARMAG	0	0	0	0	0	0	0	0
